,Frames,Angles,label
480,19.33333333,152.5002564,0
481,20,148.6010107,0
482,20.66666667,145.8653013,0
483,21.33333333,146.3779207,0
484,22,143.3435682,0
485,22.66666667,135.3666312,0
486,23.33333333,130.0314066,0
487,24,120.5874269,0
488,24.66666667,112.070707,0
489,25.33333333,106.4419686,0
490,26,101.4076137,0
491,26.66666667,90.55761232,0
492,27.33333333,83.14784062,0
493,28,78.2310743,0
494,28.66666667,74.9386704,0
495,29.33333333,71.86373973,0
496,30,67.51244478,0
497,30.66666667,65.43359474,0
498,31.33333333,60.46802672,0
499,32,56.59462644,0
500,32.66666667,52.96638215,0
501,33.33333333,49.38095289,0
502,34,46.78120872,0
503,34.66666667,43.58415426,0
504,35.33333333,41.63292631,0
505,36,40.01874429,0
506,36.66666667,39.17244287,0
507,37.33333333,39.35933392,0
508,38,39.03248205,0
509,38.66666667,38.85506106,0
510,39.33333333,38.80151579,0
511,0,38.84530755,0
512,0.7272727273,38.97849623,0
513,1.454545455,39.66151515,0
514,2.181818182,40.29045605,0
515,2.909090909,41.15795154,0
516,3.636363636,43.3256316,0
517,4.363636364,44.7970456,0
518,5.090909091,48.82097641,0
519,5.818181818,51.48736615,0
520,6.545454545,57.87862005,0
521,7.272727273,62.43925347,0
522,8,67.13776109,0
523,8.727272727,69.62881987,0
524,9.454545455,75.01932811,0
525,10.18181818,81.4632974,0
526,10.90909091,90.77642426,0
527,11.63636364,99.54345017,0
528,12.36363636,107.8383324,0
529,13.09090909,112.6642709,0
530,13.81818182,116.9412807,0
531,14.54545455,125.5720443,0
532,15.27272727,127.8256106,0
533,16,134.7912971,0
534,16.72727273,140.404046,0
535,17.45454545,144.3616898,0
536,18.18181818,155.0859611,0
537,18.90909091,149.2146622,0
538,19.63636364,148.6720446,0
539,20.36363636,144.8828743,0
540,21.09090909,144.7285393,0
541,21.81818182,139.4696761,0
542,22.54545455,127.6972714,0
543,23.27272727,126.4578243,0
544,24,118.7488083,0
545,24.72727273,115.6941974,0
546,25.45454545,109.212587,0
547,26.18181818,103.2425304,0
548,26.90909091,95.71709624,0
549,27.63636364,88.65813671,0
550,28.36363636,82.64470156,0
551,29.09090909,78.24830004,0
552,29.81818182,74.38722142,0
553,30.54545455,69.51420247,0
554,31.27272727,64.30040488,0
555,32,59.21155878,0
556,32.72727273,56.44697824,0
557,33.45454545,51.80399323,0
558,34.18181818,47.49040092,0
559,34.90909091,44.27829956,0
560,35.63636364,42.31120849,0
561,36.36363636,41.11226099,0
562,37.09090909,40.05865992,0
563,37.81818182,39.98878367,0
564,38.54545455,39.23094686,0
565,39.27272727,38.15632587,0
566,0,39.03162145,0
567,0.6896551724,39.55361182,0
568,1.379310345,39.71321285,0
569,2.068965517,39.85840901,0
570,2.75862069,39.68132953,0
571,3.448275862,39.90074594,0
572,4.137931034,40.35752509,0
573,4.827586207,42.52051623,0
574,5.517241379,46.78448721,0
575,6.206896552,51.21224272,0
576,6.896551724,54.12490517,0
577,7.586206897,59.81810007,0
578,8.275862069,62.94858067,0
579,8.965517241,66.79040499,0
580,9.655172414,68.11511335,0
581,10.34482759,75.44833229,0
582,11.03448276,80.22811233,0
583,11.72413793,89.88728389,0
584,12.4137931,94.77570492,0
585,13.10344828,101.5447776,0
586,13.79310345,107.330904,0
587,14.48275862,111.1406196,0
588,15.17241379,120.699401,0
589,15.86206897,131.5610957,0
590,16.55172414,137.5235094,0
591,17.24137931,138.8833454,0
592,17.93103448,148.3236504,0
593,18.62068966,151.6743226,0
594,19.31034483,156.284509,0
595,20,154.0063677,0
596,20.68965517,154.4805058,0
597,21.37931034,154.3614556,0
598,22.06896552,147.0182646,0
599,22.75862069,140.8877054,0
600,23.44827586,131.5934025,0
601,24.13793103,128.5946899,0
602,24.82758621,119.1153709,0
603,25.51724138,113.5025468,0
604,26.20689655,107.7281888,0
605,26.89655172,102.1466128,0
606,27.5862069,96.48739131,0
607,28.27586207,93.04515355,0
608,28.96551724,85.39528704,0
609,29.65517241,79.39487023,0
610,30.34482759,73.37490542,0
611,31.03448276,71.27530527,0
612,31.72413793,65.61854943,0
613,32.4137931,60.98395872,0
614,33.10344828,58.83941593,0
615,33.79310345,54.86974413,0
616,34.48275862,49.60230907,0
617,35.17241379,46.57883363,0
618,35.86206897,43.40222876,0
619,36.55172414,42.18895835,0
620,37.24137931,41.02145363,0
621,37.93103448,39.86318673,0
622,38.62068966,39.22980963,0
623,39.31034483,38.67337802,0
624,0,38.78626056,0
625,0.7272727273,39.37288502,0
626,1.454545455,39.22063327,0
627,2.181818182,39.66354372,0
628,2.909090909,40.27274878,0
629,3.636363636,42.91329308,0
630,4.363636364,45.32521046,0
631,5.090909091,50.58161477,0
632,5.818181818,52.86528852,0
633,6.545454545,56.05217965,0
634,7.272727273,59.90140789,0
635,8,65.85115152,0
636,8.727272727,69.90673344,0
637,9.454545455,77.49042908,0
638,10.18181818,85.70133416,0
639,10.90909091,93.21193311,0
640,11.63636364,105.1381811,0
641,12.36363636,110.9421958,0
642,13.09090909,120.0439624,0
643,13.81818182,126.5454556,0
644,14.54545455,134.8084545,0
645,15.27272727,144.1070058,0
646,16,150.1616679,0
647,16.72727273,155.5221916,0
648,17.45454545,159.7663209,0
649,18.18181818,170.3987125,0
650,18.90909091,167.417854,0
651,19.63636364,172.9214838,0
652,20.36363636,156.2668325,0
653,21.09090909,159.5719611,0
654,21.81818182,146.911741,0
655,22.54545455,131.0393102,0
656,23.27272727,125.101335,0
657,24,120.6617121,0
658,24.72727273,114.419691,0
659,25.45454545,106.0471973,0
660,26.18181818,103.5384688,0
661,26.90909091,98.13744207,0
662,27.63636364,87.80563348,0
663,28.36363636,83.56238529,0
664,29.09090909,78.50160443,0
665,29.81818182,75.1381051,0
666,30.54545455,70.04529749,0
667,31.27272727,65.02096935,0
668,32,60.89482475,0
669,32.72727273,55.78738688,0
670,33.45454545,51.26834931,0
671,34.18181818,48.00692032,0
672,34.90909091,44.2677196,0
673,35.63636364,41.5097541,0
674,36.36363636,39.31217147,0
675,37.09090909,39.41947374,0
676,37.81818182,38.05769794,0
677,38.54545455,38.14600887,0
678,39.27272727,38.87298347,0
679,0,39.10344772,0
680,0.7407407407,39.15751208,0
681,1.481481481,38.03999751,0
682,2.222222222,38.87606389,0
683,2.962962963,39.67538385,0
684,3.703703704,42.32085614,0
685,4.444444444,44.74969872,0
686,5.185185185,49.22386878,0
687,5.925925926,51.54428212,0
688,6.666666667,56.87449686,0
689,7.407407407,61.31392516,0
690,8.148148148,63.9892283,0
691,8.888888889,68.45021609,0
692,9.62962963,75.4919089,0
693,10.37037037,79.12599301,0
694,11.11111111,87.0718526,0
695,11.85185185,101.6561096,0
696,12.59259259,108.7306352,0
697,13.33333333,114.4358854,0
698,14.07407407,121.1376396,0
699,14.81481481,123.6906141,0
700,15.55555556,132.0171474,0
701,16.2962963,141.7941261,0
702,17.03703704,160.4956622,0
703,17.77777778,164.6610257,0
704,18.51851852,162.7139847,0
705,19.25925926,173.0595902,0
706,20,165.0089009,0
707,20.74074074,160.1524178,0
708,21.48148148,154.4420245,0
709,22.22222222,149.0508196,0
710,22.96296296,135.7553373,0
711,23.7037037,126.2355836,0
712,24.44444444,123.5600209,0
713,25.18518519,113.9045991,0
714,25.92592593,113.247733,0
715,26.66666667,104.1755888,0
716,27.40740741,98.27066491,0
717,28.14814815,85.9757575,0
718,28.88888889,81.3808297,0
719,29.62962963,77.2684411,0
720,30.37037037,73.33261289,0
721,31.11111111,69.21981448,0
722,31.85185185,64.27139707,0
723,32.59259259,61.79507101,0
724,33.33333333,54.86676617,0
725,34.07407407,51.58205648,0
726,34.81481481,47.61923195,0
727,35.55555556,44.30191835,0
728,36.2962963,42.25306309,0
729,37.03703704,41.93244377,0
730,37.77777778,40.23906912,0
731,38.51851852,38.52873511,0
732,39.25925926,39.10566411,0
733,0,39.94565102,0
734,0.7272727273,40.08064288,0
735,1.454545455,38.99350216,0
736,2.181818182,38.66682787,0
737,2.909090909,39.05106699,0
738,3.636363636,39.63491156,0
739,4.363636364,39.83321928,0
740,5.090909091,40.64077986,0
741,5.818181818,45.84859762,0
742,6.545454545,49.41189364,0
743,7.272727273,52.25121353,0
744,8,57.00263121,0
745,8.727272727,60.19104889,0
746,9.454545455,62.07960986,0
747,10.18181818,64.93191734,0
748,10.90909091,70.86082207,0
749,11.63636364,75.65288279,0
750,12.36363636,82.47124208,0
751,13.09090909,88.37515514,0
752,13.81818182,95.36994504,0
753,14.54545455,103.0286771,0
754,15.27272727,109.5761101,0
755,16,117.8027588,0
756,16.72727273,125.9663648,0
757,17.45454545,134.8888049,0
758,18.18181818,154.9293722,0
759,18.90909091,158.0156205,0
760,19.63636364,159.2074748,0
761,20.36363636,160.9086291,0
762,21.09090909,163.161608,0
763,21.81818182,156.2579806,0
764,22.54545455,147.1465082,0
765,23.27272727,147.5571392,0
766,24,134.3703115,0
767,24.72727273,129.2841975,0
768,25.45454545,118.3815217,0
769,26.18181818,110.0955665,0
770,26.90909091,102.9468856,0
771,27.63636364,101.059479,0
772,28.36363636,94.95271611,0
773,29.09090909,88.70339354,0
774,29.81818182,84.68348571,0
775,30.54545455,77.63574135,0
776,31.27272727,74.113686,0
777,32,67.39511579,0
778,32.72727273,65.59652207,0
779,33.45454545,59.07406024,0
780,34.18181818,54.4609095,0
781,34.90909091,50.21119995,0
782,35.63636364,48.63130206,0
783,36.36363636,44.06048824,0
784,37.09090909,41.45942585,0
785,37.81818182,40.29077365,0
786,38.54545455,39.89836221,0
787,39.27272727,38.86325045,0
788,0,46.81037363,0
789,0.6557377049,45.33142594,0
790,1.31147541,43.22118435,0
791,1.967213115,41.50892423,0
792,2.62295082,40.1349702,0
793,3.278688525,40.03730874,0
794,3.93442623,39.88959566,0
795,4.590163934,40.11329801,0
796,5.245901639,40.5900862,0
797,5.901639344,39.45879514,0
798,6.557377049,39.55770311,0
799,7.213114754,40.07261058,0
800,7.868852459,42.47435439,0
801,8.524590164,45.12001451,0
802,9.180327869,49.63504959,0
803,9.836065574,53.53591747,0
804,10.49180328,56.1196585,0
805,11.14754098,59.11055395,0
806,11.80327869,63.12488152,0
807,12.45901639,65.8039959,0
808,13.1147541,69.621293,0
809,13.7704918,73.21650651,0
810,14.42622951,79.01410085,0
811,15.08196721,82.31354667,0
812,15.73770492,86.07038294,0
813,16.39344262,87.47229293,0
814,17.04918033,91.89845358,0
815,17.70491803,99.80422679,0
816,18.36065574,103.1983459,0
817,19.01639344,113.0493228,0
818,19.67213115,114.2593659,0
819,20.32786885,120.0110409,0
820,20.98360656,130.0548341,0
821,21.63934426,141.5390322,0
822,22.29508197,144.3999252,0
823,22.95081967,142.5246831,0
824,23.60655738,152.1559056,0
825,24.26229508,154.493934,0
826,24.91803279,151.7493727,0
827,25.57377049,155.6710351,0
828,26.2295082,151.462054,0
829,26.8852459,142.4862292,0
830,27.54098361,136.3103312,0
831,28.19672131,130.2029263,0
832,28.85245902,116.6982626,0
833,29.50819672,113.941407,0
834,30.16393443,103.4742787,0
835,30.81967213,96.44701123,0
836,31.47540984,90.44317933,0
837,32.13114754,85.57582943,0
838,32.78688525,81.49151974,0
839,33.44262295,80.54239666,0
840,34.09836066,72.31730527,0
841,34.75409836,69.94793997,0
842,35.40983607,66.43339783,0
843,36.06557377,63.36953889,0
844,36.72131148,59.37356404,0
845,37.37704918,54.56536358,0
846,38.03278689,50.17246253,0
847,38.68852459,47.67371637,0
848,39.3442623,44.8012086,0
849,0,33.8894384,0
850,0.7843137255,34.66420042,0
851,1.568627451,37.44913492,0
852,2.352941176,40.73330161,0
853,3.137254902,44.95432095,0
854,3.921568627,46.29675023,0
855,4.705882353,50.78037327,0
856,5.490196078,55.03362086,0
857,6.274509804,59.14723889,0
858,7.058823529,62.54758027,0
859,7.843137255,64.31460485,0
860,8.62745098,69.02784519,0
861,9.411764706,74.39435897,0
862,10.19607843,82.36337973,0
863,10.98039216,91.42794234,0
864,11.76470588,91.79191629,0
865,12.54901961,105.8912846,0
866,13.33333333,124.765399,0
867,14.11764706,143.7730095,0
868,14.90196078,156.13251,0
869,15.68627451,149.2123399,0
870,16.47058824,155.4810875,0
871,17.25490196,151.8743925,0
872,18.03921569,152.9403391,0
873,18.82352941,150.7714262,0
874,19.60784314,150.6833031,0
875,20.39215686,138.7945802,0
876,21.17647059,143.013752,0
877,21.96078431,135.2388657,0
878,22.74509804,119.3355899,0
879,23.52941176,102.551124,0
880,24.31372549,90.88600781,0
881,25.09803922,81.25354229,0
882,25.88235294,73.20438975,0
883,26.66666667,63.86947459,0
884,27.45098039,57.84434616,0
885,28.23529412,53.32952281,0
886,29.01960784,49.99978852,0
887,29.80392157,44.33711432,0
888,30.58823529,41.55868216,0
889,31.37254902,38.82095109,0
890,32.15686275,37.74545584,0
891,32.94117647,35.75246812,0
892,33.7254902,32.71349156,0
893,34.50980392,30.67910605,0
894,35.29411765,29.28654318,0
895,36.07843137,28.73561329,0
896,36.8627451,29.95921095,0
897,37.64705882,30.61878865,0
898,38.43137255,31.1748002,0
899,39.21568627,29.8489512,0
900,0,28.97587886,0
901,0.701754386,30.56409933,0
902,1.403508772,29.9495394,0
903,2.105263158,30.15143296,0
904,2.807017544,30.97251049,0
905,3.50877193,32.38269525,0
