,Frames,Angles
2880,21.39534884,154.5206336
2881,21.86046512,151.0032228
2882,22.3255814,156.6918142
2883,22.79069767,155.3403656
2884,23.25581395,156.0863042
2885,23.72093023,155.4981976
2886,24.18604651,155.6706189
2887,24.65116279,150.0992063
2888,25.11627907,151.621874
2889,25.58139535,151.7050111
2890,26.04651163,154.3265197
2891,26.51162791,150.5534139
2892,26.97674419,156.9731906
2893,27.44186047,159.3647131
2894,27.90697674,160.7450397
2895,28.37209302,164.8617859
2896,28.8372093,168.8216837
2897,29.30232558,172.6881992
2898,29.76744186,174.5902156
2899,30.23255814,181.0914082
2900,30.69767442,187.6331175
2901,31.1627907,192.5759342
2902,31.62790698,203.2759719
2903,32.09302326,211.8516023
2904,32.55813953,219.2261575
2905,33.02325581,225.3882449
2906,33.48837209,229.764675
2907,33.95348837,240.3232732
2908,34.41860465,251.1546964
2909,34.88372093,269.2492336
2910,35.34883721,274.6370234
2911,35.81395349,286.4436474
2912,36.27906977,298.8850692
2913,36.74418605,308.6290581
2914,37.20930233,318.9127548
2915,37.6744186,319.573439
2916,38.13953488,323.1595479
2917,38.60465116,325.624932
2918,39.06976744,327.8020957
2919,39.53488372,341.1110199
2920,0,341.0544522
2921,0.526315789,343.6384767
2922,1.052631579,343.1937631
2923,1.578947368,341.2923204
2924,2.105263158,341.01231
2925,2.631578947,341.7505715
2926,3.157894737,340.0944009
2927,3.684210526,339.2849005
2928,4.210526316,337.9086447
2929,4.736842105,338.7104269
2930,5.263157895,324.2653282
2931,5.789473684,319.3882043
2932,6.315789474,314.9157008
2933,6.842105263,308.1553161
2934,7.368421053,299.1132249
2935,7.894736842,289.0014713
2936,8.421052632,283.8960825
2937,8.947368421,276.1511261
2938,9.473684211,267.5626413
2939,10,261.4291451
2940,10.52631579,251.4303765
2941,11.05263158,232.4014832
2942,11.57894737,224.0442276
2943,12.10526316,244.6134789
2944,12.63157895,214.7495696
2945,13.15789474,206.9096599
2946,13.68421053,201.5259682
2947,14.21052632,194.7553929
2948,14.73684211,187.2189622
2949,15.26315789,182.6935794
2950,15.78947368,173.1720498
2951,16.31578947,172.2888517
2952,16.84210526,164.9118922
2953,17.36842105,164.2033284
2954,17.89473684,158.4659148
2955,18.42105263,154.4002857
2956,18.94736842,156.534392
2957,19.47368421,150.2850694
2958,20,152.0015779
2959,20.52631579,147.335903
2960,21.05263158,142.1143053
2961,21.57894737,139.4345762
2962,22.10526316,144.354826
2963,22.63157895,141.9818816
2964,23.15789474,146.9807058
2965,23.68421053,151.4628126
2966,24.21052632,146.2561594
2967,24.73684211,140.0150604
2968,25.26315789,145.6184656
2969,25.78947368,149.2492849
2970,26.31578947,149.8218733
2971,26.84210526,160.4578985
2972,27.36842105,169.5216142
2973,27.89473684,170.5754851
2974,28.42105263,176.5157006
2975,28.94736842,190.653154
2976,29.47368421,196.3002724
2977,30,200.873849
2978,30.52631579,212.6812517
2979,31.05263158,218.0772104
2980,31.57894737,226.3141727
2981,32.10526316,235.5906897
2982,32.63157895,243.4516091
2983,33.15789474,262.9268963
2984,33.68421053,276.4299207
2985,34.21052632,287.0040235
2986,34.73684211,295.8607298
2987,35.26315789,300.3913308
2988,35.78947368,315.4682221
2989,36.31578947,322.1467674
2990,36.84210526,326.1071706
2991,37.36842105,326.8618792
2992,37.89473684,325.8458066
2993,38.42105263,331.6902766
2994,38.94736842,335.5099232
2995,39.47368421,334.4277207
2996,0,334.4663933
2997,0.512820513,332.6677313
2998,1.025641026,330.2394351
2999,1.538461538,328.4606216
3000,2.051282051,325.5694845
3001,2.564102564,328.0555504
3002,3.076923077,327.7373456
3003,3.58974359,327.8199362
3004,4.102564103,325.288791
3005,4.615384615,324.3930937
3006,5.128205128,327.1308111
3007,5.641025641,319.5381542
3008,6.153846154,311.2805375
3009,6.666666667,305.1894977
3010,7.179487179,302.3420875
3011,7.692307692,295.2111241
3012,8.205128205,288.6617104
3013,8.717948718,280.8248743
3014,9.230769231,273.1156397
3015,9.743589744,267.7176593
3016,10.25641026,261.7949017
3017,10.76923077,252.0557486
3018,11.28205128,238.5321243
3019,11.79487179,230.1247352
3020,12.30769231,226.3923647
3021,12.82051282,221.4736996
3022,13.33333333,214.3528995
3023,13.84615385,210.8876062
3024,14.35897436,204.2160518
3025,14.87179487,199.367765
3026,15.38461538,190.8792879
3027,15.8974359,187.0752003
3028,16.41025641,183.382882
3029,16.92307692,180.3884725
3030,17.43589744,173.6326504
3031,17.94871795,174.0418334
3032,18.46153846,168.4638091
3033,18.97435897,166.7176303
3034,19.48717949,159.4707996
3035,20,153.3483819
3036,20.51282051,153.011435
3037,21.02564103,150.9834426
3038,21.53846154,155.0393728
3039,22.05128205,158.2885211
3040,22.56410256,153.7139337
3041,23.07692308,150.9083378
3042,23.58974359,155.3127443
3043,24.1025641,157.1921665
3044,24.61538462,159.9901125
3045,25.12820513,161.6643831
3046,25.64102564,160.2536485
3047,26.15384615,165.0967718
3048,26.66666667,165.3267306
3049,27.17948718,164.9989634
3050,27.69230769,171.3194019
3051,28.20512821,171.3788519
3052,28.71794872,181.0469027
3053,29.23076923,191.6735296
3054,29.74358974,197.0136174
3055,30.25641026,203.832605
3056,30.76923077,211.4827994
3057,31.28205128,213.7295491
3058,31.79487179,226.7402126
3059,32.30769231,237.0898343
3060,32.82051282,246.3776348
3061,33.33333333,256.8684502
3062,33.84615385,269.2557359
3063,34.35897436,282.2266203
3064,34.87179487,294.7014008
3065,35.38461538,306.2307054
3066,35.8974359,309.7365049
3067,36.41025641,317.7488632
3068,36.92307692,320.4557219
3069,37.43589744,325.8341953
3070,37.94871795,325.151996
3071,38.46153846,327.6835373
3072,38.97435897,326.9379402
3073,39.48717949,326.9807518
3074,0,321.6958656
3075,0.454545455,325.2204618
3076,0.909090909,323.5709438
3077,1.363636364,323.2592276
3078,1.818181818,323.9374654
3079,2.272727273,327.9441364
3080,2.727272727,324.6282844
3081,3.181818182,326.3340149
3082,3.636363636,321.6367708
3083,4.090909091,319.9837285
3084,4.545454545,321.3867586
3085,5,319.0583608
3086,5.454545455,320.4387557
3087,5.909090909,320.0257205
3088,6.363636364,321.290931
3089,6.818181818,317.1270565
3090,7.272727273,316.1674422
3091,7.727272727,317.521295
3092,8.181818182,314.8611276
3093,8.636363636,311.2010614
3094,9.090909091,310.2594106
3095,9.545454545,297.7556018
3096,10,287.9821202
3097,10.45454545,280.4440912
3098,10.90909091,270.3450964
3099,11.36363636,262.2342195
3100,11.81818182,250.6201112
3101,12.27272727,238.2430161
3102,12.72727273,230.8446098
3103,13.18181818,225.417806
3104,13.63636364,219.5272049
3105,14.09090909,212.3441682
3106,14.54545455,207.7402929
3107,15,201.7992577
3108,15.45454545,194.077401
3109,15.90909091,188.2205138
3110,16.36363636,183.900829
3111,16.81818182,181.5486484
3112,17.27272727,173.9837494
3113,17.72727273,169.1895031
3114,18.18181818,169.5879217
3115,18.63636364,166.3078189
3116,19.09090909,162.5152608
3117,19.54545455,162.0646869
3118,20,158.032553
3119,20.45454545,149.0758254
3120,20.90909091,155.2819812
3121,21.36363636,151.3814787
3122,21.81818182,158.4947109
3123,22.27272727,153.3284378
3124,22.72727273,155.6249386
3125,23.18181818,158.660302
3126,23.63636364,158.3363871
3127,24.09090909,158.45179
3128,24.54545455,160.4241847
3129,25,156.7518925
3130,25.45454545,156.840002
3131,25.90909091,160.9435796
3132,26.36363636,164.8879592
3133,26.81818182,166.5659181
3134,27.27272727,176.5609984
3135,27.72727273,183.9784199
3136,28.18181818,192.5618913
3137,28.63636364,197.4501211
3138,29.09090909,208.0271335
3139,29.54545455,213.797086
3140,30,220.3002184
3141,30.45454545,231.6285789
3142,30.90909091,237.1116362
3143,31.36363636,246.2195296
3144,31.81818182,258.9741702
3145,32.27272727,272.9013221
3146,32.72727273,282.2002558
3147,33.18181818,294.3863788
3148,33.63636364,307.6525049
3149,34.09090909,315.746525
3150,34.54545455,325.3404956
3151,35,324.3580002
3152,35.45454545,324.6019609
3153,35.90909091,326.5565561
3154,36.36363636,328.8917978
3155,36.81818182,329.9295084
3156,37.27272727,329.3898415
3157,37.72727273,328.6524406
3158,38.18181818,328.8894482
3159,38.63636364,331.831921
3160,39.09090909,331.9381851
3161,39.54545455,332.1739905
3162,0,325.9518248
3163,0.597014925,324.6668203
3164,1.194029851,316.4255278
3165,1.791044776,309.6111573
3166,2.388059701,303.7785719
3167,2.985074627,296.5992644
3168,3.582089552,282.5856287
3169,4.179104478,274.1221501
3170,4.776119403,259.9462154
3171,5.373134328,250.1029566
3172,5.970149254,239.3369119
3173,6.567164179,233.1434329
3174,7.164179104,225.0080219
3175,7.76119403,220.2152236
3176,8.358208955,217.5513405
3177,8.955223881,210.5795205
3178,9.552238806,206.8173157
3179,10.14925373,201.3278654
3180,10.74626866,194.3430954
3181,11.34328358,188.4483962
3182,11.94029851,178.5902476
3183,12.53731343,173.5341864
3184,13.13432836,167.8270716
3185,13.73134328,163.6012062
3186,14.32835821,156.3873517
3187,14.92537313,153.8947697
3188,15.52238806,152.2290505
3189,16.11940299,151.7826567
3190,16.71641791,152.2412902
3191,17.31343284,152.7258785
3192,17.91044776,152.2077403
3193,18.50746269,156.1896587
3194,19.10447761,156.8499467
3195,19.70149254,160.7983698
3196,20.29850746,161.6669513
3197,20.89552239,161.7016486
3198,21.49253731,163.004357
3199,22.08955224,162.8485194
3200,22.68656716,162.4729136
3201,23.28358209,160.5729189
3202,23.88059701,158.3167162
3203,24.47761194,157.4203221
3204,25.07462687,157.2248694
3205,25.67164179,154.4723579
3206,26.26865672,152.1206418
3207,26.86567164,155.0110685
3208,27.46268657,156.4494517
3209,28.05970149,170.1604828
3210,28.65671642,176.850653
3211,29.25373134,184.9177348
3212,29.85074627,194.0069408
3213,30.44776119,201.5491362
3214,31.04477612,216.3978035
3215,31.64179104,225.7787132
3216,32.23880597,235.7079504
3217,32.8358209,243.8112868
3218,33.43283582,253.7709321
3219,34.02985075,269.4809956
3220,34.62686567,292.2755771
3221,35.2238806,300.5131268
3222,35.82089552,307.6450327
3223,36.41791045,313.6885344
3224,37.01492537,320.4727017
3225,37.6119403,323.5754381
3226,38.20895522,325.9363749
3227,38.80597015,325.5997422
3228,39.40298507,325.9556087
3229,0,328.8084558
3230,0.555555556,329.2945467
3231,1.111111111,324.2348109
3232,1.666666667,322.5609228
3233,2.222222222,324.6785273
3234,2.777777778,322.4817199
3235,3.333333333,322.923838
3236,3.888888889,324.75299
3237,4.444444444,324.7933974
3238,5,324.6731588
3239,5.555555556,324.4052514
3240,6.111111111,327.2687399
3241,6.666666667,324.9233896
3242,7.222222222,322.0202723
3243,7.777777778,318.5756167
3244,8.333333333,325.9799242
3245,8.888888889,320.711772
3246,9.444444444,317.739943
3247,10,310.4533333
3248,10.55555556,300.2854902
3249,11.11111111,291.4540693
3250,11.66666667,284.0688589
3251,12.22222222,273.8003799
3252,12.77777778,260.093365
3253,13.33333333,254.3409524
3254,13.88888889,244.9806425
3255,14.44444444,225.1577943
3256,15,41.290003
3257,15.55555556,35.43269915
3258,16.11111111,214.5345552
3259,16.66666667,207.5580634
3260,17.22222222,203.4886913
3261,17.77777778,90.88621636
3262,18.33333333,7.172142591
3263,18.88888889,180.8629521
3264,19.44444444,177.0182112
3265,20,178.0142168
3266,20.55555556,187.4224198
3267,21.11111111,179.0583888
3268,21.66666667,158.2657083
3269,22.22222222,158.0989697
3270,22.77777778,158.3001871
3271,23.33333333,159.0784189
3272,23.88888889,157.5157535
3273,24.44444444,159.1113404
3274,25,158.3308137
3275,25.55555556,157.9680487
3276,26.11111111,161.3357144
3277,26.66666667,158.0952814
3278,27.22222222,155.1461424
3279,27.77777778,158.0147125
3280,28.33333333,158.7632466
3281,28.88888889,171.0864652
3282,29.44444444,175.6050451
3283,30,177.9457783
3284,30.55555556,187.891927
3285,31.11111111,193.8678508
3286,31.66666667,206.3688728
3287,32.22222222,212.0844844
3288,32.77777778,219.5590609
3289,33.33333333,227.7800132
3290,33.88888889,237.4753302
3291,34.44444444,252.4846435
3292,35,266.9809551
3293,35.55555556,273.5175007
3294,36.11111111,282.5489096
3295,36.66666667,296.1171077
3296,37.22222222,310.8455091
3297,37.77777778,322.2633451
3298,38.33333333,327.1719835
3299,38.88888889,337.4419379
3300,39.44444444,339.1929388
3301,0,339.6934551
3302,0.512820513,338.6953459
3303,1.025641026,340.6873023
3304,1.538461538,340.3871428
3305,2.051282051,339.7865096
3306,2.564102564,338.6831608
3307,3.076923077,338.7068206
3308,3.58974359,338.335873
3309,4.102564103,338.4956585
3310,4.615384615,339.5522341
3311,5.128205128,337.9188353
3312,5.641025641,332.7119226
3313,6.153846154,329.9882481
3314,6.666666667,324.4660947
3315,7.179487179,318.2262525
3316,7.692307692,314.8028524
3317,8.205128205,303.7210754
3318,8.717948718,290.1920826
3319,9.230769231,284.427157
3320,9.743589744,281.0292745
3321,10.25641026,267.9309251
3322,10.76923077,258.3801623
3323,11.28205128,247.1040664
3324,11.79487179,232.9531166
3325,12.30769231,222.6876974
3326,12.82051282,217.5966656
3327,13.33333333,209.3900567
3328,13.84615385,209.4881656
3329,14.35897436,200.6050128
3330,14.87179487,197.0574399
3331,15.38461538,187.6810654
3332,15.8974359,179.9736887
3333,16.41025641,173.8961864
3334,16.92307692,170.1244467
3335,17.43589744,167.8531629
3336,17.94871795,156.1526117
3337,18.46153846,159.341026
3338,18.97435897,156.669739
3339,19.48717949,152.4308416
3340,20,160.2723906
3341,20.51282051,159.2762758
3342,21.02564103,155.2009478
3343,21.53846154,153.606645
3344,22.05128205,153.6238571
3345,22.56410256,153.8580506
3346,23.07692308,151.1981837
3347,23.58974359,151.2915388
3348,24.1025641,149.0640501
3349,24.61538462,146.0228674
3350,25.12820513,150.5312841
3351,25.64102564,148.8806186
3352,26.15384615,157.5202888
3353,26.66666667,163.0599547
3354,27.17948718,171.3307947
3355,27.69230769,174.3126367
3356,28.20512821,185.2955536
3357,28.71794872,193.4786393
3358,29.23076923,203.4086688
3359,29.74358974,207.8338938
3360,30.25641026,216.5689134
3361,30.76923077,223.4166698
3362,31.28205128,229.2473564
3363,31.79487179,243.0030023
3364,32.30769231,254.6722712
3365,32.82051282,271.2236637
3366,33.33333333,276.1885965
3367,33.84615385,288.0461054
3368,34.35897436,303.2976446
3369,34.87179487,316.2645265
3370,35.38461538,328.0640472
3371,35.8974359,338.2753029
3372,36.41025641,342.2436701
3373,36.92307692,341.4027236
3374,37.43589744,341.3117591
3375,37.94871795,346.6801649
3376,38.46153846,347.0909461
3377,38.97435897,341.498032
3378,39.48717949,348.2964199
3379,0,346.4630058
3380,0.588235294,342.4251209
3381,1.176470588,347.8542607
3382,1.764705882,343.1545442
3383,2.352941176,347.8867178
3384,2.941176471,342.8012321
3385,3.529411765,340.7408373
3386,4.117647059,343.6239148
3387,4.705882353,341.0685224
3388,5.294117647,342.7869297
3389,5.882352941,339.378638
3390,6.470588235,339.5431909
3391,7.058823529,338.0909288
3392,7.647058824,336.102005
3393,8.235294118,334.1635564
3394,8.823529412,335.0056777
3395,9.411764706,328.5999438
3396,10,329.9469664
3397,10.58823529,322.0126771
3398,11.17647059,315.878252
3399,11.76470588,308.0814818
3400,12.35294118,298.0794074
3401,12.94117647,283.8493367
3402,13.52941176,279.7099415
3403,14.11764706,279.2850901
3404,14.70588235,264.1582565
3405,15.29411765,255.1883056
3406,15.88235294,244.8938445
3407,16.47058824,236.0769719
3408,17.05882353,227.2352373
3409,17.64705882,213.0399732
3410,18.23529412,206.6416433
3411,18.82352941,193.839246
3412,19.41176471,191.554493
3413,20,182.3797185
3414,20.58823529,176.5144165
3415,21.17647059,168.2799678
3416,21.76470588,158.8828842
3417,22.35294118,158.1330387
3418,22.94117647,152.9301558
3419,23.52941176,149.9770552
3420,24.11764706,150.4503327
3421,24.70588235,148.8700728
3422,25.29411765,147.429941
3423,25.88235294,147.1082665
3424,26.47058824,147.5833471
3425,27.05882353,147.6821663
3426,27.64705882,146.7725217
3427,28.23529412,146.7443267
3428,28.82352941,142.1554777
3429,29.41176471,144.5007461
3430,30,144.0074425
3431,30.58823529,147.4652668
3432,31.17647059,147.3389902
3433,31.76470588,154.4073618
3434,32.35294118,155.4185849
3435,32.94117647,166.9680523
3436,33.52941176,177.9295497
3437,34.11764706,184.2769811
3438,34.70588235,190.5633233
3439,35.29411765,203.6253771
3440,35.88235294,209.6681547
3441,36.47058824,221.4990259
3442,37.05882353,234.3305745
3443,37.64705882,241.4975193
3444,38.23529412,257.7009137
3445,38.82352941,273.0758607
3446,39.41176471,272.830575
3447,0,327.6496186
3448,0.392156863,326.7210954
3449,0.784313725,324.1517148
3450,1.176470588,318.8298773
3451,1.568627451,318.5996726
3452,1.960784314,310.4220783
3453,2.352941176,303.1127651
3454,2.745098039,295.3404196
3455,3.137254902,286.8177232
3456,3.529411765,279.4707893
3457,3.921568627,269.2262568
3458,4.31372549,267.2154764
3459,4.705882353,263.6822469
3460,5.098039216,256.6308279
3461,5.490196078,251.9220272
3462,5.882352941,245.9380165
3463,6.274509804,242.1742817
3464,6.666666667,235.1756055
3465,7.058823529,231.0212112
3466,7.450980392,229.6897341
3467,7.843137255,222.2361399
3468,8.235294118,217.4076606
3469,8.62745098,210.5686469
3470,9.019607843,205.1336468
3471,9.411764706,203.0361503
3472,9.803921569,199.2556406
3473,10.19607843,194.2223923
3474,10.58823529,189.6808356
3475,10.98039216,181.2032321
3476,11.37254902,178.970935
3477,11.76470588,170.2061084
3478,12.15686275,170.1741978
3479,12.54901961,168.3120696
3480,12.94117647,165.8973246
3481,13.33333333,163.8385689
3482,13.7254902,169.400993
3483,14.11764706,161.8842879
3484,14.50980392,173.495145
3485,14.90196078,171.1184304
3486,15.29411765,156.3725711
3487,15.68627451,84.4478888
3488,16.07843137,86.30714143
3489,16.47058824,157.8333027
3490,16.8627451,148.7199179
3491,17.25490196,149.4336453
3492,17.64705882,138.073784
3493,18.03921569,135.3908311
3494,18.43137255,133.1353387
3495,18.82352941,133.0781017
3496,19.21568627,134.6232271
3497,19.60784314,140.7317658
3498,20,141.9321852
3499,20.39215686,143.575556
3500,20.78431373,137.2469759
3501,21.17647059,141.2080758
3502,21.56862745,142.0739526
3503,21.96078431,136.9206022
3504,22.35294118,140.7079967
3505,22.74509804,142.4563612
3506,23.1372549,141.1337361
3507,23.52941176,141.3877371
3508,23.92156863,142.526439
3509,24.31372549,136.661738
3510,24.70588235,140.953501
3511,25.09803922,139.2290149
3512,25.49019608,139.3685693
3513,25.88235294,135.1509002
3514,26.2745098,134.2003018
3515,26.66666667,141.3150366
3516,27.05882353,139.3310033
3517,27.45098039,140.6337116
3518,27.84313725,141.3799234
3519,28.23529412,140.3792461
3520,28.62745098,136.5688474
3521,29.01960784,145.3666502
3522,29.41176471,150.5493158
3523,29.80392157,151.4840408
